Page,Index,Title,DOI,PDFLink,Downloaded
1,39,Demonstration of temperature compensated voltage reference integrated circuit designed with 4H-SiC MESFETs,10.1109/SMICND.2014.6966445,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6966445,1
1,40,A 1.16-V 5.8-to-13.5-ppm/°C Curvature-Compensated CMOS Bandgap Reference Circuit With a Shared Offset-Cancellation Method for Internal Amplifiers,10.1109/JSSC.2020.3033467,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9249055,1
1,41,A High-Precision Resistor-Less CMOS Compensated Bandgap Reference Based on Successive Voltage-Step Compensation,10.1109/TCSI.2018.2834468,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8362744,1
1,42,Bandgap based voltage reference circuit with higher order compensation,,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5733866,1
1,43,Ultra-Low-Power IoT 30nW 474mV 19 ppm/°C Voltage Reference and 2 nA 470 ppm/°C Current Reference,10.1109/ISCAS48785.2022.9937922,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9937922,1
1,44,Design of low voltage bandgap reference circuit using subthreshold MOSFET,10.1109/NUICONE.2015.7449627,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7449627,1
1,45,High-order curvature-compensated CMOS bandgap voltage reference,10.1109/ASICON.2017.8252528,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8252528,1
1,46,Design and optimization of a Bandgap Voltage Reference Circuit,10.1109/SASI-ITE58663.2024.00074,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10607045,1
1,47,A Resistorless Precision Curvature-Compensated Bandgap Voltage Reference Based on the VGO Extraction Technique,10.1109/ISCAS46773.2023.10181798,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10181798,1
1,48,A high order temperature curvature compensated CMOS bandgap reference,10.1109/CECNet.2012.6201536,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6201536,1
1,49,Low voltage CMOS bandgap references with temperature compensated reference current output,10.1109/ISCAS.2010.5537472,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5537472,1
1,50,A Precise Curvature Compensated CMOS Bandgap Voltage Reference with Sub 1V Supply,10.1109/ICSICT.2006.306416,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4098533,1
1,51,"A 65nm CMOS low-power, low-voltage bandgap reference with using self-biased composite cascode opamp",,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5599020,1
1,52,A 2-V 23-μA 5.3-ppm/°C curvature-compensated CMOS bandgap voltage reference,10.1109/JSSC.2002.808328,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183873,1
1,53,A low power op-ampless bandgap reference with second-order compensation,10.1109/EDSSC.2017.8126434,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8126434,1
1,54,Design of area efficient and low power bandgap voltage reference using sub-threshold MOS transistors,10.1109/ISVDAT.2015.7208121,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7208121,1
1,55,A low voltage CMOS constant current-voltage reference circuit,10.1109/ISCAS.2004.1328211,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1328211,1
1,56,A 14-/spl mu/A 3-ppm//spl deg/C CMOS bandgap voltage reference,10.1109/ICASIC.2005.1611366,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1611366,1
1,57,A low power CMOS current mode bandgap reference circuit with low temperature coefficient of output voltage,10.1109/PrimeAsia.2012.6458643,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6458643,1
1,58,A High-order Temperature-compensated Bandgap Voltage Reference with Low Temperature Coefficient,10.1109/IEMTRONICS55184.2022.9795835,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9795835,1
1,59,Piecewise linear curvature-compensated CMOS bandgap reference,10.1109/ICECS.2008.4674852,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4674852,1
1,60,A voltage reference with on-chip trimmable temperature coefficient and offset voltage,,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6015952,1
1,61,A high-order curvature-compensated CMOS bandgap reference,10.1109/ICCCAS.2009.5250436,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5250436,1
1,62,A 2-transistor sub-1V low power temperature compensated CMOS voltage reference,10.1145/2660540.2660994,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6994646,1
1,63,A compact low-voltage first-order temperature-compensated CMOS current reference,10.1109/ECCTD.2013.6662219,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6662219,1
1,64,"A high PSRR, ultra-low power 1.2V curvature corrected Bandgap reference for wearable EEG application",10.1109/NEWCAS.2015.7182036,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7182036,1
1,65,A Low Voltage Low Power Wide Supply CMOS Current Mode Bandgap Voltage Reference,10.1109/IBSSC53889.2021.9673414,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9673414,1
1,66,A 2.3-ppm/℃ High-Order Compensated Bandgap Reference With Low-Cost Current Trimming,10.1109/ISCAS58744.2024.10558263,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10558263,1
1,67,Temperature compensated logarithmic CMOS image sensor using CMOS voltage reference Bandgap method,10.1109/NEWCAS.2011.5981250,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5981250,1
1,68,A -102 dB PSRR 1.2V Bandgap Voltage Reference for use in a Standalone MPPT Boost Converter for Solar Submodules,10.1109/ICECS202256217.2022.9971084,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9971084,1
1,69,A low voltage CMOS differential/floating bandgap voltage reference circuit,10.1109/ISCAS.2015.7168677,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7168677,1
1,70,Ultra-Low-Power Sub-1 V 29 ppm/°C Voltage Reference and Shared-Resistive Current Reference,10.1109/TCSI.2022.3225574,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9972849,1
1,71,A CMOS bandgap voltage reference with current-control circuits for the extended operating temperature range,10.1109/ISOCC.2017.8368797,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8368797,1
1,72,A High-Order Temperature Compensated CMOS Bandgap Reference,10.1109/CCIOT45285.2018.9032450,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9032450,1
1,73,A Resistorless High-Precision Compensated CMOS Bandgap Voltage Reference,10.1109/TCSI.2018.2857821,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8425071,1
1,74,A 11.5nW CMOS bandgap voltage and current reference,10.1109/ICETCI61221.2024.10594618,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10594618,1
1,75,High-stable reference supply source for the systems of automatic control and monitoring,10.1109/EIConRus.2018.8317451,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8317451,1
1,76,A low power CMOS bandgap voltage reference with enhanced power supply rejection,10.1109/ASICON.2009.5351450,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5351450,1
1,77,Temperature-compensated reference circuits for SOI,10.1109/SOI.2004.1391579,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1391579,1
1,78,A novel wide temperature range bandgap reference,10.1109/MWSCAS.2012.6292068,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6292068,1
1,79,A 5µW fractional CMOS bandgap voltage and current reference,10.1109/GHTCE.2013.6767230,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6767230,1
1,80,An approach a new 1 V supply resistorless voltage reference using Schottky diode,10.1109/LASCAS.2018.8399955,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8399955,1
1,81,A low voltage high precision CMOS bandgap reference,10.1109/NORCHP.2007.4481079,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4481079,1
1,82,A bandgap voltage reference in 0.18µm CMOS technology,10.1109/MWSCAS.2013.6674594,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6674594,1
1,83,A 1.5-V 10-ppm//spl deg/C 2nd-order curvature-compensated CMOS bandgap reference with trimming,10.1109/ISCAS.2006.1692648,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1692648,1
1,84,Design Principle of the Precision Digital Control Reference Voltage Source,10.1109/ICEMI.2007.4350483,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4350483,1
1,85,A nano-ampere 2nd order temperature-compensated CMOS current reference using only single resistor for wide-temperature range applications,10.1109/ISCAS.2016.7527289,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7527289,1
1,86,Voltage reference with second order curvature correction,10.1109/SMICND.2014.6966451,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6966451,1
1,87,System in package of bandgap voltage reference circuit with sub-1-V operation in CMOS for communication control and BioMedical applications,10.1109/ChinaSIP.2014.6889323,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6889323,1
1,88,A 1.2 V bandgap reference with an additional 29.6 ppm/°C temperature stable output current,10.1109/PRIME.2017.7974159,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7974159,1
1,89,New curvature-compensation technique for CMOS bandgap reference with sub-1-V operation,10.1109/ISCAS.2005.1465473,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1465473,1
1,90,A Segmented Compensation Wide Operating Range Bandgap Reference Voltage Source,10.1109/PIERS62282.2024.10618451,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10618451,1
1,91,"A −40°C to 125°C, 1.12 ppm/°C Multiple Voltage Bandgap Reference Circuit",10.1109/VLSITSA60681.2024.10546419,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10546419,1
1,92,A high accuracy bandgap reference with chopped modulator to compensate MOSFET mismatch,10.1109/ICVD.2005.14,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1383386,1
1,93,Design of an improved bandgap reference in 180nm CMOS process technology,10.1109/RTEICT.2017.8256651,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8256651,1
1,94,A voltage reference circuit with ultra-low power using subthreshold and body effect techniques,10.1109/ICECENG.2011.6057326,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6057326,1
1,95,High PSRR low noise CMOS bandgap voltage reference,10.1109/EDSSC.2014.7061176,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7061176,1
1,96,Design of wide-supply-voltage-range bandgap reference circuits for voltage regulators,10.1109/IFEEC.2017.7992333,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7992333,1
1,97,A Sub-$\mu{\rm W}$ Bandgap Reference Circuit With an Inherent Curvature-Compensation Property,10.1109/TCSI.2014.2340553,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6913570,1
1,98,"A 70nW, 0.3V temperature compensation voltage reference consisting of subthreshold MOSFETs in 65nm CMOS technology",10.1109/VLSI-DAT.2016.7482571,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7482571,1
1,99,"A 650-pW, 205 °C Temperature Range Voltage Reference With Curvature-Based Temperature and BJT-Enhanced Process Compensation Techniques",10.1109/LSSC.2021.3129055,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9619486,1
